inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
inf,57.59188309203679,58.00609665440988,59.00609665440988,60.00609665440988,61.00609665440988,62.00609665440988,63.00609665440988,64.00609665440987,65.00609665440987,66.00609665440987,67.00609665440987,68.00609665440987,inf,33.14213562373095,32.72792206135786,33.81370849898477,33.04163056034262,31.713203435596427,31.627416997969522,31.213203435596427,31.29898987322333,inf,inf,inf,inf,inf,inf,inf,13.48528137423857,11.863961030678928,10.414213562373096,8.414213562373096,7.414213562373095,7.0,7.914213562373095,9.242640687119286,9.65685424949238,11.65685424949238,13.65685424949238,15.15685424949238,17.65685424949238,19.65685424949238,20.65685424949238,inf
inf,56.59188309203679,57.713203435596434,59.541630560342625,61.83452377915607,61.42031021678297,62.92031021678297,64.83452377915607,65.12741699796952,66.12741699796952,67.12741699796952,68.12741699796952,68.42031021678297,inf,33.72792206135786,31.72792206135786,31.813708498984763,31.606601717798213,30.213203435596427,30.29898987322333,30.384776310850235,29.79898987322333,inf,inf,inf,inf,inf,inf,inf,10.48528137423857,9.863961030678928,8.32842712474619,7.914213562373095,7.121320343559643,6.0,6.414213562373095,7.535533905932738,10.035533905932738,inf,15.65685424949238,16.48528137423857,17.98528137423857,19.48528137423857,20.98528137423857,inf
inf,55.59188309203679,56.713203435596434,58.541630560342625,60.905591591021555,62.92031021678297,62.834523779156065,63.834523779156065,64.83452377915606,65.83452377915606,66.83452377915606,67.83452377915606,68.83452377915606,inf,32.05634918610404,31.935028842544405,30.313708498984763,30.399494936611667,29.48528137423857,28.79898987322333,28.384776310850235,28.47056274847714,28.556349186104043,inf,inf,inf,inf,inf,7.65685424949238,8.071067811865476,7.242640687119285,6.32842712474619,5.914213562373095,5.914213562373095,5.0,5.414213562373095,6.535533905932738,9.035533905932738,inf,16.692388155425117,17.935028842544405,18.470562748477143,19.27817459305202,20.399494936611664,inf
inf,54.59188309203679,55.713203435596434,57.37005768508882,59.87005768508882,61.87005768508882,63.37005768508882,65.66295090390226,65.9558441227157,66.9558441227157,67.9558441227157,68.9558441227157,69.24873734152915,inf,30.556349186104047,29.935028842544405,29.313708498984763,28.899494936611667,28.48528137423857,28.213203435596427,27.384776310850235,26.97056274847714,26.556349186104043,inf,11.242640687119284,10.242640687119284,9.242640687119284,8.242640687119284,7.242640687119285,6.242640687119285,5.242640687119285,4.82842712474619,4.414213562373095,4.414213562373095,4.0,4.414213562373095,5.742640687119286,7.742640687119286,inf,13.692388155425117,14.935028842544403,17.227922061357855,18.27817459305202,19.399494936611664,inf
inf,53.59188309203679,54.541630560342625,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.899494936611667,29.14213562373095,28.52081528017131,27.899494936611667,27.48528137423857,27.79898987322333,26.79898987322333,25.97056274847714,25.556349186104043,inf,11.65685424949238,10.65685424949238,inf,7.82842712474619,6.82842712474619,5.82842712474619,4.82842712474619,3.82842712474619,3.414213562373095,3.621320343559643,3.0,3.621320343559643,5.121320343559643,5.742640687119286,inf,10.692388155425117,13.692388155425117,16.192388155425117,17.27817459305202,18.77817459305202,inf
inf,52.59188309203679,52.541630560342625,51.713203435596434,50.97056274847714,48.97056274847714,46.97056274847714,43.97056274847714,41.47056274847714,39.97056274847714,38.72792206135786,35.72792206135786,33.89949493661167,30.899494936611667,28.899494936611667,28.48528137423857,27.727922061357855,27.106601717798213,26.48528137423857,26.571067811865476,26.606601717798213,25.384776310850235,24.556349186104043,inf,12.071067811865476,11.65685424949238,inf,8.949747468305834,7.742640687119285,6.242640687119285,5.949747468305833,4.414213562373095,2.414213562373095,2.8284271247461903,1.5,2.8284271247461903,3.621320343559643,5.621320343559643,7.156854249492381,9.65685424949238,12.65685424949238,15.15685424949238,16.65685424949238,17.81370849898476,inf
inf,51.59188309203679,51.713203435596434,49.713203435596434,49.42031021678298,48.09188309203679,46.798989873223334,44.298989873223334,42.55634918610405,40.05634918610405,38.55634918610405,inf,31.48528137423857,30.313708498984763,28.606601717798213,27.48528137423857,26.606601717798213,25.606601717798213,24.98528137423857,24.571067811865476,24.606601717798213,24.071067811865476,22.556349186104043,inf,14.071067811865476,13.65685424949238,inf,11.278174593052022,9.071067811865476,8.242640687119284,8.449747468305834,inf,3.0,1.0,0,1.5,4.0,5.035533905932738,inf,10.692388155425117,13.692388155425117,16.192388155425117,15.692388155425117,16.81370849898476,inf
inf,50.59188309203679,50.29898987322334,49.59188309203679,47.59188309203679,46.59188309203679,46.29898987322334,45.38477631085024,42.88477631085024,41.38477631085024,40.05634918610405,inf,29.48528137423857,28.98528137423857,27.48528137423857,26.48528137423857,25.98528137423857,24.48528137423857,23.48528137423857,23.071067811865476,inf,21.071067811865476,20.071067811865476,18.31370849898476,17.071067811865476,16.65685424949238,inf,13.313708498984761,12.071067811865476,11.242640687119284,11.449747468305834,inf,2.414213562373095,2.121320343559643,1.5,2.8284271247461903,4.32842712474619,5.82842712474619,inf,13.692388155425117,14.935028842544403,14.571067811865476,14.692388155425117,16.192388155425117,inf
inf,50.177669529663696,49.177669529663696,48.177669529663696,47.177669529663696,46.177669529663696,45.177669529663696,44.177669529663696,43.177669529663696,42.177669529663696,41.55634918610405,inf,29.071067811865476,28.071067811865476,27.071067811865476,26.071067811865476,25.071067811865476,24.071067811865476,23.071067811865476,22.071067811865476,inf,18.071067811865476,17.071067811865476,16.071067811865476,15.071067811865474,14.071067811865474,inf,12.071067811865474,11.071067811865474,10.071067811865476,9.242640687119284,inf,3.414213562373095,3.621320343559643,3.5,3.621320343559643,4.621320343559643,6.621320343559643,inf,11.278174593052023,12.278174593052023,12.571067811865476,14.071067811865476,15.571067811865476,inf
inf,50.59188309203679,49.59188309203679,48.59188309203679,48.29898987322334,47.29898987322334,46.29898987322334,45.29898987322334,44.29898987322334,inf,inf,inf,30.192388155425117,29.48528137423857,27.48528137423857,27.192388155425117,26.192388155425117,25.192388155425117,24.899494936611667,22.242640687119284,19.242640687119284,16.742640687119284,15.242640687119284,14.242640687119284,13.242640687119284,12.242640687119284,11.242640687119284,10.242640687119284,9.242640687119284,8.242640687119284,7.242640687119285,inf,4.414213562373095,4.621320343559643,6.0,4.621320343559643,5.742640687119286,7.449747468305834,8.449747468305834,9.449747468305834,10.449747468305834,12.449747468305834,14.69238815542512,16.899494936611667,inf
inf,52.42031021678298,51.42031021678298,50.59188309203679,50.12741699796953,49.12741699796953,48.12741699796953,47.12741699796953,46.29898987322334,inf,33.81370849898476,32.31370849898476,32.19238815542512,30.313708498984763,28.48528137423857,29.02081528017131,28.692388155425117,26.52081528017131,24.52081528017131,23.485281374238568,inf,inf,inf,inf,inf,inf,inf,10.65685424949238,10.363961030678926,8.82842712474619,6.82842712474619,5.82842712474619,5.914213562373095,6.121320343559643,7.449747468305834,5.621320343559643,6.035533905932738,7.035533905932738,8.035533905932738,9.035533905932738,10.535533905932738,11.86396103067893,13.36396103067893,15.86396103067893,inf
inf,54.92031021678298,53.74873734152918,52.24873734152918,51.24873734152918,50.24873734152918,49.24873734152918,48.42031021678299,47.79898987322334,inf,33.72792206135785,33.81370849898476,33.10660171779821,30.606601717798213,30.3492424049175,28.64213562373095,28.106601717798213,25.606601717798213,24.106601717798213,23.106601717798213,inf,20.52081528017131,18.606601717798213,17.106601717798213,16.27817459305202,14.278174593052022,12.778174593052022,12.449747468305834,10.449747468305834,8.949747468305834,8.65685424949238,inf,7.242640687119285,7.621320343559643,7.035533905932738,7.121320343559643,7.535533905932738,7.449747468305833,8.449747468305834,9.449747468305834,11.449747468305834,12.65685424949238,13.278174593052025,14.278174593052025,inf
inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,32.520815280171306,30.02081528017131,28.52081528017131,27.52081528017131,26.52081528017131,25.52081528017131,25.692388155425117,23.192388155425117,21.692388155425117,19.692388155425117,17.692388155425117,16.692388155425117,15.692388155425117,14.86396103067893,12.86396103067893,11.86396103067893,11.071067811865476,11.449747468305834,10.65685424949238,9.363961030678928,9.242640687119284,8.449747468305834,8.035533905932738,8.449747468305834,10.035533905932738,8.949747468305834,9.571067811865476,9.86396103067893,11.36396103067893,12.86396103067893,13.86396103067893,14.692388155425121,inf
inf,51.14213562373095,50.14213562373095,49.14213562373095,48.14213562373095,47.14213562373095,45.64213562373095,43.64213562373095,41.64213562373095,39.64213562373095,37.64213562373095,35.64213562373095,33.14213562373095,30.64213562373095,30.3492424049175,28.935028842544405,26.935028842544405,27.02081528017131,25.106601717798213,23.106601717798213,inf,inf,inf,inf,inf,inf,inf,inf,12.071067811865476,12.778174593052022,12.65685424949238,10.863961030678928,11.278174593052023,9.449747468305834,9.535533905932738,10.449747468305834,11.278174593052023,11.449747468305834,11.071067811865476,10.86396103067893,11.985281374238571,14.485281374238571,14.985281374238571,15.985281374238571,inf
inf,52.97056274847714,51.97056274847714,50.35533905932737,48.35533905932737,46.85533905932737,45.35533905932737,43.648232278140824,42.97056274847714,40.47056274847714,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,24.17766952966369,22.67766952966369,21.899494936611667,19.399494936611667,17.399494936611667,14.899494936611665,13.571067811865476,13.778174593052023,12.278174593052023,12.363961030678928,10.86396103067893,10.949747468305834,12.035533905932738,11.65685424949238,12.65685424949238,12.485281374238571,12.071067811865476,11.86396103067893,12.985281374238571,14.813708498984761,16.31370849898476,17.106601717798213,inf
